Algorithm,Problem,ExecutionId,IndicatorName,IndicatorValue
MOHHv1,instance_001.txt,6,HV,1501.878818438168
MOHHv1,instance_001.txt,7,HV,1640.7934318214038
MOHHv1,instance_001.txt,8,HV,1602.1680763849479
MOHHv1,instance_001.txt,9,HV,1486.2061395382657
MOHHv1,instance_001.txt,0,NHV,0.08966096715791572
MOHHv1,instance_001.txt,1,NHV,0.07798715597173655
MOHHv1,instance_001.txt,2,NHV,0.13838490658241542
MOHHv1,instance_001.txt,3,NHV,0.04057164665914825
MOHHv1,instance_001.txt,4,NHV,0.08472155005971294
MOHHv1,instance_001.txt,5,NHV,0.11997274675651715
MOHHv1,instance_001.txt,6,NHV,0.14008029096918606
MOHHv1,instance_001.txt,7,NHV,0.06054297247576468
MOHHv1,instance_001.txt,8,NHV,0.08265840815563497
MOHHv1,instance_001.txt,9,NHV,0.14905388145723408
MOHHv1,instance_002.txt,0,Time,76.90002536773682
MOHHv1,instance_002.txt,1,Time,79.3570020198822
MOHHv1,instance_002.txt,2,Time,72.70292973518372
MOHHv1,instance_002.txt,3,Time,87.25670671463013
MOHHv1,instance_002.txt,4,Time,88.26814556121826
MOHHv1,instance_002.txt,5,Time,87.96412801742554
MOHHv1,instance_002.txt,6,Time,85.8660306930542
MOHHv1,instance_002.txt,7,Time,86.2996826171875
MOHHv1,instance_002.txt,8,Time,94.49492311477661
MOHHv1,instance_002.txt,9,Time,89.78544878959656
MOHHv1,instance_002.txt,0,GD,0.982010935414413
MOHHv1,instance_002.txt,1,GD,1.687631254760569
MOHHv1,instance_002.txt,2,GD,1.3542528720801632
MOHHv1,instance_002.txt,3,GD,1.008944675520449
MOHHv1,instance_002.txt,4,GD,1.3992428719340781
MOHHv1,instance_002.txt,5,GD,2.1514703259359917
MOHHv1,instance_002.txt,6,GD,1.3053494743514593
MOHHv1,instance_002.txt,7,GD,1.0991260837061367
MOHHv1,instance_002.txt,8,GD,1.1178521796497107
MOHHv1,instance_002.txt,9,GD,1.4036910552417252
MOHHv1,instance_002.txt,0,IGD,1.0205409719668697
MOHHv1,instance_002.txt,1,IGD,1.5154876962790431
MOHHv1,instance_002.txt,2,IGD,1.2056115518419173
MOHHv1,instance_002.txt,3,IGD,0.996909412006965
MOHHv1,instance_002.txt,4,IGD,1.1085338082710106
MOHHv1,instance_002.txt,5,IGD,1.8438168364689203
MOHHv1,instance_002.txt,6,IGD,1.0170956810052587
MOHHv1,instance_002.txt,7,IGD,1.633402708324488
MOHHv1,instance_002.txt,8,IGD,0.9106763109055551
MOHHv1,instance_002.txt,9,IGD,0.9250718055145518
MOHHv1,instance_002.txt,0,EPSILON,1.1782179713823795
MOHHv1,instance_002.txt,1,EPSILON,1.171588523442967
MOHHv1,instance_002.txt,2,EPSILON,1.24
MOHHv1,instance_002.txt,3,EPSILON,1.1805372980976987
MOHHv1,instance_002.txt,4,EPSILON,1.2034796217046475
MOHHv1,instance_002.txt,5,EPSILON,1.1508196573286082
MOHHv1,instance_002.txt,6,EPSILON,1.1730258900556303
MOHHv1,instance_002.txt,7,EPSILON,1.160826594788859
MOHHv1,instance_002.txt,8,EPSILON,1.1183194885344785
MOHHv1,instance_002.txt,9,EPSILON,1.1546033967287528
MOHHv1,instance_002.txt,0,HV,6118.727316405993
MOHHv1,instance_002.txt,1,HV,6326.723991784829
MOHHv1,instance_002.txt,2,HV,5631.342918368874
MOHHv1,instance_002.txt,3,HV,6081.404944121933
MOHHv1,instance_002.txt,4,HV,5547.395795536973
MOHHv1,instance_002.txt,5,HV,6436.819120458225
MOHHv1,instance_002.txt,6,HV,6036.507109989417
MOHHv1,instance_002.txt,7,HV,5856.055773514431
MOHHv1,instance_002.txt,8,HV,6210.796099374929
MOHHv1,instance_002.txt,9,HV,5889.192733617411
MOHHv1,instance_002.txt,0,NHV,0.14218161805008545
MOHHv1,instance_002.txt,1,NHV,0.11302140836954744
MOHHv1,instance_002.txt,2,NHV,0.21051074502242617
MOHHv1,instance_002.txt,3,NHV,0.1474140488069524
MOHHv1,instance_002.txt,4,NHV,0.22227975863477156
MOHHv1,instance_002.txt,5,NHV,0.09758656052366343
MOHHv1,instance_002.txt,6,NHV,0.15370852565434256
MOHHv1,instance_002.txt,7,NHV,0.179007001214877
MOHHv1,instance_002.txt,8,NHV,0.1292739837741228
MOHHv1,instance_002.txt,9,NHV,0.1743613466484346
MOHHv1,instance_003.txt,0,Time,92.73818111419678
MOHHv1,instance_003.txt,1,Time,81.45754313468933
MOHHv1,instance_003.txt,2,Time,99.0439863204956
MOHHv1,instance_003.txt,3,Time,96.54843258857727
MOHHv1,instance_003.txt,4,Time,101.39747405052185
MOHHv1,instance_003.txt,5,Time,92.7873466014862
MOHHv1,instance_003.txt,6,Time,94.76721262931824
MOHHv1,instance_003.txt,7,Time,89.16414475440979
MOHHv1,instance_003.txt,8,Time,94.91929411888123
MOHHv1,instance_003.txt,9,Time,104.90881609916687
MOHHv1,instance_003.txt,0,GD,0.48499839699834085
MOHHv1,instance_003.txt,1,GD,0.7345271512099939
MOHHv1,instance_003.txt,2,GD,0.5199271127557911
MOHHv1,instance_003.txt,3,GD,0.5064377395383262
MOHHv1,instance_003.txt,4,GD,0.5450631639410737
MOHHv1,instance_003.txt,5,GD,0.8531550232517795
MOHHv1,instance_003.txt,6,GD,0.5381919039376457
MOHHv1,instance_003.txt,7,GD,0.2467606307347405
MOHHv1,instance_003.txt,8,GD,0.45047684118294495
MOHHv1,instance_003.txt,9,GD,0.17703107896895504
MOHHv1,instance_003.txt,0,IGD,0.3606670389780922
MOHHv1,instance_003.txt,1,IGD,0.413743292396558
MOHHv1,instance_003.txt,2,IGD,0.32923862120189296
MOHHv1,instance_003.txt,3,IGD,0.393405623656613
MOHHv1,instance_003.txt,4,IGD,0.3596440070977219
MOHHv1,instance_003.txt,5,IGD,0.3994014913503249
MOHHv1,instance_003.txt,6,IGD,0.39012661468593685
MOHHv1,instance_003.txt,7,IGD,0.2839423500451494
MOHHv1,instance_003.txt,8,IGD,0.288819353449769
MOHHv1,instance_003.txt,9,IGD,0.21772097074220922
MOHHv1,instance_003.txt,0,EPSILON,1.1982323469253722
MOHHv1,instance_003.txt,1,EPSILON,1.1845015564275898
MOHHv1,instance_003.txt,2,EPSILON,1.2588116817724069
MOHHv1,instance_003.txt,3,EPSILON,1.206896551724138
MOHHv1,instance_003.txt,4,EPSILON,1.2082703927492446
MOHHv1,instance_003.txt,5,EPSILON,1.2380952380952381
MOHHv1,instance_003.txt,6,EPSILON,1.2403437989980501
MOHHv1,instance_003.txt,7,EPSILON,1.1095548586944055
MOHHv1,instance_003.txt,8,EPSILON,1.1538461538461537
MOHHv1,instance_003.txt,9,EPSILON,1.1364709214501512
MOHHv1,instance_003.txt,0,HV,0.0
MOHHv1,instance_003.txt,1,HV,0.0
MOHHv1,instance_003.txt,2,HV,0.0
MOHHv1,instance_003.txt,3,HV,0.0
MOHHv1,instance_003.txt,4,HV,0.0
MOHHv1,instance_003.txt,5,HV,0.0
MOHHv1,instance_003.txt,6,HV,0.0
MOHHv1,instance_003.txt,7,HV,0.0
MOHHv1,instance_003.txt,8,HV,0.0
MOHHv1,instance_003.txt,9,HV,0.0
MOHHv1,instance_003.txt,0,NHV,1.0
MOHHv1,instance_003.txt,1,NHV,1.0
MOHHv1,instance_003.txt,2,NHV,1.0
MOHHv1,instance_003.txt,3,NHV,1.0
MOHHv1,instance_003.txt,4,NHV,1.0
MOHHv1,instance_003.txt,5,NHV,1.0
MOHHv1,instance_003.txt,6,NHV,1.0
MOHHv1,instance_003.txt,7,NHV,1.0
MOHHv1,instance_003.txt,8,NHV,1.0
MOHHv1,instance_003.txt,9,NHV,1.0
MOHHv1,instance_004.txt,0,Time,108.75839519500732
MOHHv1,instance_004.txt,1,Time,104.75324583053589
MOHHv1,instance_004.txt,2,Time,99.64650559425354
MOHHv1,instance_004.txt,3,Time,107.73093867301941
MOHHv1,instance_004.txt,4,Time,106.18520784378052
MOHHv1,instance_004.txt,5,Time,103.97125482559204
MOHHv1,instance_004.txt,6,Time,105.1838972568512
MOHHv1,instance_004.txt,7,Time,107.36293005943298
MOHHv1,instance_004.txt,8,Time,104.24106693267822
MOHHv1,instance_004.txt,9,Time,99.08268070220947
MOHHv1,instance_004.txt,0,GD,0.6038958506305498
MOHHv1,instance_004.txt,1,GD,0.5556945146760145
MOHHv1,instance_004.txt,2,GD,0.8850067869790199
MOHHv1,instance_004.txt,3,GD,0.7318142690031403
MOHHv1,instance_004.txt,4,GD,0.7934384673014583
MOHHv1,instance_004.txt,5,GD,0.6759053557126833
MOHHv1,instance_004.txt,6,GD,0.5909672060048643
MOHHv1,instance_004.txt,7,GD,0.7026771016530345
MOHHv1,instance_004.txt,8,GD,1.0686772852184612
MOHHv1,instance_004.txt,9,GD,1.676734073135192
MOHHv1,instance_004.txt,0,IGD,0.4540908961199881
MOHHv1,instance_004.txt,1,IGD,0.740801957528274
MOHHv1,instance_004.txt,2,IGD,0.9066179298772378
MOHHv1,instance_004.txt,3,IGD,0.5351054988162914
MOHHv1,instance_004.txt,4,IGD,0.5395249510095053
MOHHv1,instance_004.txt,5,IGD,0.5113882179099906
MOHHv1,instance_004.txt,6,IGD,0.4242240469194165
MOHHv1,instance_004.txt,7,IGD,0.6105547638889501
MOHHv1,instance_004.txt,8,IGD,0.7728556282931889
MOHHv1,instance_004.txt,9,IGD,0.8559366892743345
MOHHv1,instance_004.txt,0,EPSILON,1.2142857142857142
MOHHv1,instance_004.txt,1,EPSILON,1.2261355615764666
MOHHv1,instance_004.txt,2,EPSILON,1.2690073618639268
MOHHv1,instance_004.txt,3,EPSILON,1.244162867614195
MOHHv1,instance_004.txt,4,EPSILON,1.3
MOHHv1,instance_004.txt,5,EPSILON,1.1965297172403735
MOHHv1,instance_004.txt,6,EPSILON,1.2142857142857142
MOHHv1,instance_004.txt,7,EPSILON,1.266734942389975
MOHHv1,instance_004.txt,8,EPSILON,1.3196570763649642
MOHHv1,instance_004.txt,9,EPSILON,1.4191679713710579
MOHHv1,instance_004.txt,0,HV,15900.021354847227
MOHHv1,instance_004.txt,1,HV,15730.541639112074
MOHHv1,instance_004.txt,2,HV,16221.837980215145
MOHHv1,instance_004.txt,3,HV,15465.537064553411
MOHHv1,instance_004.txt,4,HV,15500.16301936117
MOHHv1,instance_004.txt,5,HV,15609.534490466851
MOHHv1,instance_004.txt,6,HV,15955.375968669583
MOHHv1,instance_004.txt,7,HV,15371.09766854595
MOHHv1,instance_004.txt,8,HV,13845.224184760587
MOHHv1,instance_004.txt,9,HV,12855.354782992166
MOHHv1,instance_004.txt,0,NHV,0.1300900671173233
MOHHv1,instance_004.txt,1,NHV,0.13936251303735314
MOHHv1,instance_004.txt,2,NHV,0.11248307950853054
MOHHv1,instance_004.txt,3,NHV,0.1538612427260181
MOHHv1,instance_004.txt,4,NHV,0.15196681369661091
MOHHv1,instance_004.txt,5,NHV,0.14598296455795445
MOHHv1,instance_004.txt,6,NHV,0.12706154738641917
MOHHv1,instance_004.txt,7,NHV,0.15902813947469985
MOHHv1,instance_004.txt,8,NHV,0.242510574513224
MOHHv1,instance_004.txt,9,NHV,0.29666755994346505
MOHHv1,instance_005.txt,0,Time,99.32000923156738
MOHHv1,instance_005.txt,1,Time,104.3210380077362
MOHHv1,instance_005.txt,2,Time,100.652578830719
MOHHv1,instance_005.txt,3,Time,110.91524577140808
MOHHv1,instance_005.txt,4,Time,111.24718689918518
MOHHv1,instance_005.txt,5,Time,91.78859996795654
MOHHv1,instance_005.txt,6,Time,99.87995171546936
MOHHv1,instance_005.txt,7,Time,106.99573683738708
MOHHv1,instance_005.txt,8,Time,95.13681364059448
MOHHv1,instance_005.txt,9,Time,105.65916466712952
MOHHv1,instance_005.txt,0,GD,0.7091215090516059
MOHHv1,instance_005.txt,1,GD,1.2014291171425668
MOHHv1,instance_005.txt,2,GD,2.3609487516872343
MOHHv1,instance_005.txt,3,GD,1.6972941076858208
MOHHv1,instance_005.txt,4,GD,0.6215405042634854
MOHHv1,instance_005.txt,5,GD,1.6083648742546148
MOHHv1,instance_005.txt,6,GD,2.0046356411140906
MOHHv1,instance_005.txt,7,GD,1.2653903760150191
MOHHv1,instance_005.txt,8,GD,0.578579798338656
MOHHv1,instance_005.txt,9,GD,1.8679823210775313
MOHHv1,instance_005.txt,0,IGD,0.6468263489082279
MOHHv1,instance_005.txt,1,IGD,0.925583493803052
MOHHv1,instance_005.txt,2,IGD,1.145254063359506
MOHHv1,instance_005.txt,3,IGD,0.9219187084408215
MOHHv1,instance_005.txt,4,IGD,0.6423049252124085
MOHHv1,instance_005.txt,5,IGD,0.7884516933617498
MOHHv1,instance_005.txt,6,IGD,1.203758630582859
MOHHv1,instance_005.txt,7,IGD,0.820741422307899
MOHHv1,instance_005.txt,8,IGD,0.530163029869095
MOHHv1,instance_005.txt,9,IGD,0.8605049037098987
MOHHv1,instance_005.txt,0,EPSILON,1.2203715252953937
MOHHv1,instance_005.txt,1,EPSILON,1.6
MOHHv1,instance_005.txt,2,EPSILON,1.6316651236747268
MOHHv1,instance_005.txt,3,EPSILON,1.5362325860470192
MOHHv1,instance_005.txt,4,EPSILON,1.2460158008429127
MOHHv1,instance_005.txt,5,EPSILON,1.3
MOHHv1,instance_005.txt,6,EPSILON,1.7
MOHHv1,instance_005.txt,7,EPSILON,1.3
MOHHv1,instance_005.txt,8,EPSILON,1.207489850133653
MOHHv1,instance_005.txt,9,EPSILON,1.3
MOHHv1,instance_005.txt,0,HV,0.0
MOHHv1,instance_005.txt,1,HV,0.0
MOHHv1,instance_005.txt,2,HV,0.0
MOHHv1,instance_005.txt,3,HV,0.0
MOHHv1,instance_005.txt,4,HV,0.0
MOHHv1,instance_005.txt,5,HV,0.0
MOHHv1,instance_005.txt,6,HV,0.0
MOHHv1,instance_005.txt,7,HV,0.0
MOHHv1,instance_005.txt,8,HV,0.0
MOHHv1,instance_005.txt,9,HV,0.0
MOHHv1,instance_005.txt,0,NHV,1.0
MOHHv1,instance_005.txt,1,NHV,1.0
MOHHv1,instance_005.txt,2,NHV,1.0
MOHHv1,instance_005.txt,3,NHV,1.0
MOHHv1,instance_005.txt,4,NHV,1.0
MOHHv1,instance_005.txt,5,NHV,1.0
MOHHv1,instance_005.txt,6,NHV,1.0
MOHHv1,instance_005.txt,7,NHV,1.0
MOHHv1,instance_005.txt,8,NHV,1.0
MOHHv1,instance_005.txt,9,NHV,1.0
MOHHv1,instance_006.txt,0,Time,174.73582196235657
MOHHv1,instance_006.txt,1,Time,162.95963740348816
MOHHv1,instance_006.txt,2,Time,154.43430137634277
MOHHv1,instance_006.txt,3,Time,150.3152928352356
MOHHv1,instance_006.txt,4,Time,166.876296043396
MOHHv1,instance_006.txt,5,Time,138.9374794960022
MOHHv1,instance_006.txt,6,Time,169.53313159942627
MOHHv1,instance_006.txt,7,Time,157.81434774398804
MOHHv1,instance_006.txt,8,Time,155.67883491516113
MOHHv1,instance_006.txt,9,Time,167.07446384429932
MOHHv1,instance_006.txt,0,GD,0.39025697409918403
MOHHv1,instance_006.txt,1,GD,0.30778610925241123
MOHHv1,instance_006.txt,2,GD,0.28629618908574067
MOHHv1,instance_006.txt,3,GD,0.31885974771555475
MOHHv1,instance_006.txt,4,GD,0.2754768746676679
MOHHv1,instance_006.txt,5,GD,0.2742854528229067
MOHHv1,instance_006.txt,6,GD,0.47028488123556267
MOHHv1,instance_006.txt,7,GD,0.38207823607867225
MOHHv1,instance_006.txt,8,GD,0.24711433536794883
MOHHv1,instance_006.txt,9,GD,0.27670948908829895
MOHHv1,instance_006.txt,0,IGD,0.26318022896739074
MOHHv1,instance_006.txt,1,IGD,0.2389824712053999
MOHHv1,instance_006.txt,2,IGD,0.27949269397843085
MOHHv1,instance_006.txt,3,IGD,0.23303215668005767
MOHHv1,instance_006.txt,4,IGD,0.22698354789806047
MOHHv1,instance_006.txt,5,IGD,0.2441253556917984
MOHHv1,instance_006.txt,6,IGD,0.2650593216060327
MOHHv1,instance_006.txt,7,IGD,0.3249224763114243
MOHHv1,instance_006.txt,8,IGD,0.2640201675228155
MOHHv1,instance_006.txt,9,IGD,0.24011544295676654
MOHHv1,instance_006.txt,0,EPSILON,1.1558602943958836
MOHHv1,instance_006.txt,1,EPSILON,1.1533435856535952
MOHHv1,instance_006.txt,2,EPSILON,1.1807803468208093
MOHHv1,instance_006.txt,3,EPSILON,1.1525345266568934
MOHHv1,instance_006.txt,4,EPSILON,1.211140355439321
MOHHv1,instance_006.txt,5,EPSILON,1.1714842838321096
MOHHv1,instance_006.txt,6,EPSILON,1.1578947368421053
MOHHv1,instance_006.txt,7,EPSILON,1.1620893618193648
MOHHv1,instance_006.txt,8,EPSILON,1.1807803468208093
MOHHv1,instance_006.txt,9,EPSILON,1.1084942950060197
MOHHv1,instance_006.txt,0,HV,8103.553416459407
MOHHv1,instance_006.txt,1,HV,8576.961706091368
MOHHv1,instance_006.txt,2,HV,8143.001421890246
MOHHv1,instance_006.txt,3,HV,8409.174492366825
MOHHv1,instance_006.txt,4,HV,9266.09976811299
MOHHv1,instance_006.txt,5,HV,8759.910621014173
MOHHv1,instance_006.txt,6,HV,7931.482855624191
MOHHv1,instance_006.txt,7,HV,8172.7532558350695
MOHHv1,instance_006.txt,8,HV,8972.562431038403
MOHHv1,instance_006.txt,9,HV,8640.75851077552
MOHHv1,instance_006.txt,0,NHV,0.2332181648552556
MOHHv1,instance_006.txt,1,NHV,0.18842289314649807
MOHHv1,instance_006.txt,2,NHV,0.22948547964389876
MOHHv1,instance_006.txt,3,NHV,0.20429940818152093
MOHHv1,instance_006.txt,4,NHV,0.12321464181421915
MOHHv1,instance_006.txt,5,NHV,0.17111173376827804
MOHHv1,instance_006.txt,6,NHV,0.24949998267404405
MOHHv1,instance_006.txt,7,NHV,0.22667027442975196
MOHHv1,instance_006.txt,8,NHV,0.15098999991186413
MOHHv1,instance_006.txt,9,NHV,0.1823862536060311
MOHHv1,instance_007.txt,0,Time,141.99493265151978
MOHHv1,instance_007.txt,1,Time,133.06748175621033
MOHHv1,instance_007.txt,2,Time,133.09173941612244
MOHHv1,instance_007.txt,3,Time,148.42476868629456
MOHHv1,instance_007.txt,4,Time,128.83340620994568
MOHHv1,instance_007.txt,5,Time,119.8171546459198
MOHHv1,instance_007.txt,6,Time,134.2308247089386
MOHHv1,instance_007.txt,7,Time,152.37246322631836
MOHHv1,instance_007.txt,8,Time,152.28737211227417
MOHHv1,instance_007.txt,9,Time,133.47827100753784
MOHHv1,instance_007.txt,0,GD,0.7699201299361063
MOHHv1,instance_007.txt,1,GD,0.47476506396308027
MOHHv1,instance_007.txt,2,GD,0.5208773043589578
MOHHv1,instance_007.txt,3,GD,0.5428031598844953
MOHHv1,instance_007.txt,4,GD,0.5958638995149677
MOHHv1,instance_007.txt,5,GD,0.6918400100650361
MOHHv1,instance_007.txt,6,GD,0.6932179031745361
MOHHv1,instance_007.txt,7,GD,0.6865932960268599
MOHHv1,instance_007.txt,8,GD,0.5344174551581857
MOHHv1,instance_007.txt,9,GD,0.5091968954947134
MOHHv1,instance_007.txt,0,IGD,0.48150708849130747
MOHHv1,instance_007.txt,1,IGD,0.4063167508250479
MOHHv1,instance_007.txt,2,IGD,0.4025391318145874
MOHHv1,instance_007.txt,3,IGD,0.4420644834369048
MOHHv1,instance_007.txt,4,IGD,0.38865975781069034
MOHHv1,instance_007.txt,5,IGD,0.525099616927856
MOHHv1,instance_007.txt,6,IGD,0.4726185546247502
MOHHv1,instance_007.txt,7,IGD,0.5444609674405301
MOHHv1,instance_007.txt,8,IGD,0.4803516040674926
MOHHv1,instance_007.txt,9,IGD,0.40975348801648603
MOHHv1,instance_007.txt,0,EPSILON,1.2470789842654615
MOHHv1,instance_007.txt,1,EPSILON,1.174442738953729
MOHHv1,instance_007.txt,2,EPSILON,1.1658219660768239
MOHHv1,instance_007.txt,3,EPSILON,1.1998035694112386
MOHHv1,instance_007.txt,4,EPSILON,1.1921933156824367
MOHHv1,instance_007.txt,5,EPSILON,1.1924100327153755
MOHHv1,instance_007.txt,6,EPSILON,1.2039258451472186
MOHHv1,instance_007.txt,7,EPSILON,1.1874656086188415
MOHHv1,instance_007.txt,8,EPSILON,1.224957158435893
MOHHv1,instance_007.txt,9,EPSILON,1.202938743278306
MOHHv1,instance_007.txt,0,HV,19297.3067320057
MOHHv1,instance_007.txt,1,HV,23192.61955977907
MOHHv1,instance_007.txt,2,HV,22929.88232243751
MOHHv1,instance_007.txt,3,HV,21028.814453220264
MOHHv1,instance_007.txt,4,HV,22775.85615948657
MOHHv1,instance_007.txt,5,HV,21101.129259724046
MOHHv1,instance_007.txt,6,HV,21736.713628868678
MOHHv1,instance_007.txt,7,HV,20979.210637302625
MOHHv1,instance_007.txt,8,HV,20897.906059303223
MOHHv1,instance_007.txt,9,HV,22378.530979279265
MOHHv1,instance_007.txt,0,NHV,0.32003895119781034
MOHHv1,instance_007.txt,1,NHV,0.18278347650545634
MOHHv1,instance_007.txt,2,NHV,0.19204130144150577
MOHHv1,instance_007.txt,3,NHV,0.259027442054235
MOHHv1,instance_007.txt,4,NHV,0.1974685764886186
MOHHv1,instance_007.txt,5,NHV,0.25647935322727533
MOHHv1,instance_007.txt,6,NHV,0.23408386455894836
MOHHv1,instance_007.txt,7,NHV,0.26077528506488723
MOHHv1,instance_007.txt,8,NHV,0.2636401380154393
MOHHv1,instance_007.txt,9,NHV,0.211468750191677
MOHHv1,instance_008.txt,0,Time,166.1431827545166
MOHHv1,instance_008.txt,1,Time,161.9444694519043
MOHHv1,instance_008.txt,2,Time,150.08656883239746
MOHHv1,instance_008.txt,3,Time,159.39469385147095
MOHHv1,instance_008.txt,4,Time,152.91722702980042
MOHHv1,instance_008.txt,5,Time,147.1844983100891
MOHHv1,instance_008.txt,6,Time,168.85602855682373
MOHHv1,instance_008.txt,7,Time,164.00208830833435
MOHHv1,instance_008.txt,8,Time,153.34442806243896
MOHHv1,instance_008.txt,9,Time,169.84269976615906
MOHHv1,instance_008.txt,0,GD,0.890546822287417
MOHHv1,instance_008.txt,1,GD,0.6191027618446246
MOHHv1,instance_008.txt,2,GD,0.7530142804722102
MOHHv1,instance_008.txt,3,GD,1.0589630352697224
MOHHv1,instance_008.txt,4,GD,0.7258080485079922
MOHHv1,instance_008.txt,5,GD,0.5453231195002648
MOHHv1,instance_008.txt,6,GD,0.5535668223499289
MOHHv1,instance_008.txt,7,GD,0.9526996913111095
MOHHv1,instance_008.txt,8,GD,0.7797338072312512
MOHHv1,instance_008.txt,9,GD,0.7295144703890687
MOHHv1,instance_008.txt,0,IGD,0.4950556010415065
MOHHv1,instance_008.txt,1,IGD,0.4286872986547426
MOHHv1,instance_008.txt,2,IGD,0.4595488766480173
MOHHv1,instance_008.txt,3,IGD,0.5589886846072674
MOHHv1,instance_008.txt,4,IGD,0.4544671521211551
MOHHv1,instance_008.txt,5,IGD,0.4052487747214929
MOHHv1,instance_008.txt,6,IGD,0.4140023894518064
MOHHv1,instance_008.txt,7,IGD,0.4780126877998953
MOHHv1,instance_008.txt,8,IGD,0.4399661871032515
MOHHv1,instance_008.txt,9,IGD,0.40269237217111864
MOHHv1,instance_008.txt,0,EPSILON,1.2380952380952381
MOHHv1,instance_008.txt,1,EPSILON,1.2514970991576573
MOHHv1,instance_008.txt,2,EPSILON,1.2405849778112554
MOHHv1,instance_008.txt,3,EPSILON,1.20904298459043
MOHHv1,instance_008.txt,4,EPSILON,1.1867396593673967
MOHHv1,instance_008.txt,5,EPSILON,1.1741691998713673
MOHHv1,instance_008.txt,6,EPSILON,1.1833505677210059
MOHHv1,instance_008.txt,7,EPSILON,1.2380952380952381
MOHHv1,instance_008.txt,8,EPSILON,1.213621035557263
MOHHv1,instance_008.txt,9,EPSILON,1.1771658617786518
MOHHv1,instance_008.txt,0,HV,72102.71865201676
MOHHv1,instance_008.txt,1,HV,77942.49372473857
MOHHv1,instance_008.txt,2,HV,75743.48410599193
MOHHv1,instance_008.txt,3,HV,70662.25434795303
MOHHv1,instance_008.txt,4,HV,76011.74132059113
MOHHv1,instance_008.txt,5,HV,78590.14999860551
MOHHv1,instance_008.txt,6,HV,76299.72941524326
MOHHv1,instance_008.txt,7,HV,72565.97415540845
MOHHv1,instance_008.txt,8,HV,76545.75320025404
MOHHv1,instance_008.txt,9,HV,78021.1759411319
MOHHv1,instance_008.txt,0,NHV,0.18375103935433978
MOHHv1,instance_008.txt,1,NHV,0.11764104485442661
MOHHv1,instance_008.txt,2,NHV,0.14253524231755588
MOHHv1,instance_008.txt,3,NHV,0.20005801796791678
MOHHv1,instance_008.txt,4,NHV,0.13949839881573078
MOHHv1,instance_008.txt,5,NHV,0.1103091609770529
MOHHv1,instance_008.txt,6,NHV,0.13623818911306174
MOHHv1,instance_008.txt,7,NHV,0.17850669031693678
MOHHv1,instance_008.txt,8,NHV,0.13345304227583432
MOHHv1,instance_008.txt,9,NHV,0.11675031176484207
MOHHv1,instance_009.txt,0,Time,172.8907449245453
