Algorithm,Problem,ExecutionId,IndicatorName,IndicatorValue
MSAA,instance_020.txt,4,IGD,5.730806303754018
MSAA,instance_020.txt,5,IGD,5.205769352057259
MSAA,instance_020.txt,6,IGD,5.049980838322129
MSAA,instance_020.txt,7,IGD,7.237450739624694
MSAA,instance_020.txt,8,IGD,5.3263466464945965
MSAA,instance_020.txt,9,IGD,5.816936653147495
MSAA,instance_020.txt,0,EPSILON,2.2760521308059936
MSAA,instance_020.txt,1,EPSILON,2.409090909090909
MSAA,instance_020.txt,2,EPSILON,2.2964707034106797
MSAA,instance_020.txt,3,EPSILON,2.514784880532943
MSAA,instance_020.txt,4,EPSILON,2.5102355744742972
MSAA,instance_020.txt,5,EPSILON,2.3391548504843467
MSAA,instance_020.txt,6,EPSILON,2.410738436570192
MSAA,instance_020.txt,7,EPSILON,2.5727277775177093
MSAA,instance_020.txt,8,EPSILON,2.4242424242424243
MSAA,instance_020.txt,9,EPSILON,2.5209239904168848
MSAA,instance_020.txt,0,HV,22711.962420667784
MSAA,instance_020.txt,1,HV,21915.67453103516
MSAA,instance_020.txt,2,HV,23411.929240662037
MSAA,instance_020.txt,3,HV,19030.383349843316
MSAA,instance_020.txt,4,HV,17155.98368268705
MSAA,instance_020.txt,5,HV,22509.428417186486
MSAA,instance_020.txt,6,HV,21702.26350755109
MSAA,instance_020.txt,7,HV,30139.048681631066
MSAA,instance_020.txt,8,HV,25315.695739656767
MSAA,instance_020.txt,9,HV,16938.80100829057
MSAA,instance_020.txt,0,NHV,0.9446508390022859
MSAA,instance_020.txt,1,NHV,0.9465913963961154
MSAA,instance_020.txt,2,NHV,0.9429450165156449
MSAA,instance_020.txt,3,NHV,0.9536228647983239
MSAA,instance_020.txt,4,NHV,0.9581907857480824
MSAA,instance_020.txt,5,NHV,0.9451444153370194
MSAA,instance_020.txt,6,NHV,0.9471114800805952
MSAA,instance_020.txt,7,NHV,0.9265509942778211
MSAA,instance_020.txt,8,NHV,0.9383055284563029
MSAA,instance_020.txt,9,NHV,0.9587200609638666
MSAA,instance_021.txt,0,Time,211.9616539478302
MSAA,instance_021.txt,1,Time,216.54413080215454
MSAA,instance_021.txt,2,Time,217.15225315093994
MSAA,instance_021.txt,3,Time,211.95787715911865
MSAA,instance_021.txt,4,Time,198.57455348968506
MSAA,instance_021.txt,5,Time,215.78436946868896
MSAA,instance_021.txt,6,Time,226.9206531047821
MSAA,instance_021.txt,7,Time,208.2614231109619
MSAA,instance_021.txt,8,Time,213.8950126171112
MSAA,instance_021.txt,9,Time,215.3186354637146
MSAA,instance_021.txt,0,GD,1.8776022504124528
MSAA,instance_021.txt,1,GD,1.721247013099999
MSAA,instance_021.txt,2,GD,2.637000010249232
MSAA,instance_021.txt,3,GD,1.7555821522907864
MSAA,instance_021.txt,4,GD,1.92302446509883
MSAA,instance_021.txt,5,GD,2.028015305841659
MSAA,instance_021.txt,6,GD,2.0165418465254437
MSAA,instance_021.txt,7,GD,1.487858521026688
MSAA,instance_021.txt,8,GD,2.223844323434988
MSAA,instance_021.txt,9,GD,1.8218910799315198
MSAA,instance_021.txt,0,IGD,1.6440632838195948
MSAA,instance_021.txt,1,IGD,1.8544758101975578
MSAA,instance_021.txt,2,IGD,2.813362478321301
MSAA,instance_021.txt,3,IGD,1.7998142499970582
MSAA,instance_021.txt,4,IGD,1.6051039970608774
MSAA,instance_021.txt,5,IGD,1.4671665677335477
MSAA,instance_021.txt,6,IGD,1.5263196636665788
MSAA,instance_021.txt,7,IGD,1.2496328988626684
MSAA,instance_021.txt,8,IGD,1.934939217375458
MSAA,instance_021.txt,9,IGD,1.7145111787481309
MSAA,instance_021.txt,0,EPSILON,1.4931418111548862
MSAA,instance_021.txt,1,EPSILON,1.2809354623193128
MSAA,instance_021.txt,2,EPSILON,1.5003072109592843
MSAA,instance_021.txt,3,EPSILON,1.5406201279610143
MSAA,instance_021.txt,4,EPSILON,1.433100592832799
MSAA,instance_021.txt,5,EPSILON,1.4054054054054055
MSAA,instance_021.txt,6,EPSILON,1.3533261394584037
MSAA,instance_021.txt,7,EPSILON,1.4189064144119377
MSAA,instance_021.txt,8,EPSILON,1.468059486171181
MSAA,instance_021.txt,9,EPSILON,1.4786346058123059
MSAA,instance_021.txt,0,HV,763.0079831257098
MSAA,instance_021.txt,1,HV,792.438630631981
MSAA,instance_021.txt,2,HV,746.2144435726088
MSAA,instance_021.txt,3,HV,561.9352906363839
MSAA,instance_021.txt,4,HV,809.8800703312376
MSAA,instance_021.txt,5,HV,691.2461671955413
MSAA,instance_021.txt,6,HV,744.4909127021831
MSAA,instance_021.txt,7,HV,873.5302324263223
MSAA,instance_021.txt,8,HV,792.4386306319811
MSAA,instance_021.txt,9,HV,561.5880473931408
MSAA,instance_021.txt,0,NHV,0.4906760053961695
MSAA,instance_021.txt,1,NHV,0.4710304246379382
MSAA,instance_021.txt,2,NHV,0.5018860488529673
MSAA,instance_021.txt,3,NHV,0.6248962877644841
MSAA,instance_021.txt,4,NHV,0.4593878941065065
MSAA,instance_021.txt,5,NHV,0.5385785379487764
MSAA,instance_021.txt,6,NHV,0.5030365422254639
MSAA,instance_021.txt,7,NHV,0.4169000623506116
MSAA,instance_021.txt,8,NHV,0.4710304246379381
MSAA,instance_021.txt,9,NHV,0.6251280799863994
MSAA,instance_022.txt,0,Time,218.131982088089
MSAA,instance_022.txt,1,Time,220.75598096847534
MSAA,instance_022.txt,2,Time,215.23455262184143
MSAA,instance_022.txt,3,Time,218.85215091705322
MSAA,instance_022.txt,4,Time,221.7929995059967
MSAA,instance_022.txt,5,Time,217.924076795578
MSAA,instance_022.txt,6,Time,212.75906229019165
MSAA,instance_022.txt,7,Time,214.93916654586792
MSAA,instance_022.txt,8,Time,217.68987798690796
MSAA,instance_022.txt,9,Time,215.96782875061035
MSAA,instance_022.txt,0,GD,1.7559258250127172
MSAA,instance_022.txt,1,GD,2.367387918723425
MSAA,instance_022.txt,2,GD,2.2809102101316427
MSAA,instance_022.txt,3,GD,1.98592366727085
MSAA,instance_022.txt,4,GD,2.2012125765967285
MSAA,instance_022.txt,5,GD,2.1914069762889
MSAA,instance_022.txt,6,GD,2.5001509276625904
MSAA,instance_022.txt,7,GD,2.198665837799841
MSAA,instance_022.txt,8,GD,1.867920624716178
MSAA,instance_022.txt,9,GD,2.331616768584111
MSAA,instance_022.txt,0,IGD,1.4323346820642744
MSAA,instance_022.txt,1,IGD,2.05117854448096
MSAA,instance_022.txt,2,IGD,2.004281955661045
MSAA,instance_022.txt,3,IGD,1.5315502866640562
MSAA,instance_022.txt,4,IGD,1.598788924027539
MSAA,instance_022.txt,5,IGD,1.582329978195799
MSAA,instance_022.txt,6,IGD,1.9133009138747301
MSAA,instance_022.txt,7,IGD,1.8195414291161693
MSAA,instance_022.txt,8,IGD,1.409334355494241
MSAA,instance_022.txt,9,IGD,1.6626508395555042
MSAA,instance_022.txt,0,EPSILON,1.3026962355253595
MSAA,instance_022.txt,1,EPSILON,1.5901324578191156
MSAA,instance_022.txt,2,EPSILON,1.5187582212661235
MSAA,instance_022.txt,3,EPSILON,1.4368340091351308
MSAA,instance_022.txt,4,EPSILON,1.3975875714858716
MSAA,instance_022.txt,5,EPSILON,1.3956152502992203
MSAA,instance_022.txt,6,EPSILON,1.5191068244914803
MSAA,instance_022.txt,7,EPSILON,1.5003769155624131
MSAA,instance_022.txt,8,EPSILON,1.2954545454545454
MSAA,instance_022.txt,9,EPSILON,1.4046698751240756
MSAA,instance_022.txt,0,HV,1523.593901840068
MSAA,instance_022.txt,1,HV,169.53713496347206
MSAA,instance_022.txt,2,HV,345.3705245043977
MSAA,instance_022.txt,3,HV,772.95070721112
MSAA,instance_022.txt,4,HV,1199.0932044538436
MSAA,instance_022.txt,5,HV,1079.9521502125385
MSAA,instance_022.txt,6,HV,432.1649484536082
MSAA,instance_022.txt,7,HV,535.0786611871272
MSAA,instance_022.txt,8,HV,2242.3812828450295
MSAA,instance_022.txt,9,HV,771.2662031664091
MSAA,instance_022.txt,0,NHV,0.6322569028273897
MSAA,instance_022.txt,1,NHV,0.9590795742737341
MSAA,instance_022.txt,2,NHV,0.916639449527865
MSAA,instance_022.txt,3,NHV,0.8134363187669057
MSAA,instance_022.txt,4,NHV,0.7105801957648069
MSAA,instance_022.txt,5,NHV,0.7393367431848206
MSAA,instance_022.txt,6,NHV,0.8956902646815307
MSAA,instance_022.txt,7,NHV,0.8708504386514779
MSAA,instance_022.txt,8,NHV,0.45876638322100416
MSAA,instance_022.txt,9,NHV,0.8138429000310166
MSAA,instance_023.txt,0,Time,214.43333172798157
MSAA,instance_023.txt,1,Time,217.43142127990723
MSAA,instance_023.txt,2,Time,223.45313358306885
MSAA,instance_023.txt,3,Time,224.29375743865967
MSAA,instance_023.txt,4,Time,221.99123907089233
MSAA,instance_023.txt,5,Time,218.26711320877075
MSAA,instance_023.txt,6,Time,210.5174276828766
MSAA,instance_023.txt,7,Time,217.8300838470459
MSAA,instance_023.txt,8,Time,232.56824684143066
MSAA,instance_023.txt,9,Time,218.08910036087036
MSAA,instance_023.txt,0,GD,3.240517921799162
MSAA,instance_023.txt,1,GD,2.8274454509516636
MSAA,instance_023.txt,2,GD,3.0130513904620546
MSAA,instance_023.txt,3,GD,3.298580823916373
MSAA,instance_023.txt,4,GD,3.253360047886886
MSAA,instance_023.txt,5,GD,3.2898175093799087
MSAA,instance_023.txt,6,GD,2.083059710592618
MSAA,instance_023.txt,7,GD,3.4551726973195973
MSAA,instance_023.txt,8,GD,2.6582726986221203
MSAA,instance_023.txt,9,GD,1.6710709762737281
MSAA,instance_023.txt,0,IGD,1.6971073522643698
MSAA,instance_023.txt,1,IGD,1.8585166063845449
MSAA,instance_023.txt,2,IGD,1.955374306971773
MSAA,instance_023.txt,3,IGD,1.9805492513876608
MSAA,instance_023.txt,4,IGD,1.7075061277595023
MSAA,instance_023.txt,5,IGD,1.9936490735636756
MSAA,instance_023.txt,6,IGD,1.5306149235264714
MSAA,instance_023.txt,7,IGD,2.0550197414463636
MSAA,instance_023.txt,8,IGD,1.7547136580271099
MSAA,instance_023.txt,9,IGD,1.4166351423946513
MSAA,instance_023.txt,0,EPSILON,1.4857142857142858
MSAA,instance_023.txt,1,EPSILON,1.4654141151963953
MSAA,instance_023.txt,2,EPSILON,1.5586272196557838
MSAA,instance_023.txt,3,EPSILON,1.544459644322845
MSAA,instance_023.txt,4,EPSILON,1.5376356447216681
MSAA,instance_023.txt,5,EPSILON,1.5509377223683503
MSAA,instance_023.txt,6,EPSILON,1.46993826720702
MSAA,instance_023.txt,7,EPSILON,1.5574429677377801
MSAA,instance_023.txt,8,EPSILON,1.4272428061068827
MSAA,instance_023.txt,9,EPSILON,1.4209740398381536
MSAA,instance_023.txt,0,HV,342.3379796644522
MSAA,instance_023.txt,1,HV,384.5133781329144
MSAA,instance_023.txt,2,HV,574.1279387337654
MSAA,instance_023.txt,3,HV,354.76576177776565
MSAA,instance_023.txt,4,HV,223.03762097705368
MSAA,instance_023.txt,5,HV,475.46595024220096
MSAA,instance_023.txt,6,HV,657.588913310299
MSAA,instance_023.txt,7,HV,543.1470657593102
MSAA,instance_023.txt,8,HV,666.3113016909442
MSAA,instance_023.txt,9,HV,809.6227111198156
MSAA,instance_023.txt,0,NHV,0.8429296489570394
MSAA,instance_023.txt,1,NHV,0.8235788756384868
MSAA,instance_023.txt,2,NHV,0.7365805658814901
MSAA,instance_023.txt,3,NHV,0.8372275761074628
MSAA,instance_023.txt,4,NHV,0.8976666350108441
MSAA,instance_023.txt,5,NHV,0.781848324901848
MSAA,instance_023.txt,6,NHV,0.6982872845226034
MSAA,instance_023.txt,7,NHV,0.7507951049708566
MSAA,instance_023.txt,8,NHV,0.6942853078613406
MSAA,instance_023.txt,9,NHV,0.6285316529220968
MSAA,instance_024.txt,0,Time,223.68178939819336
MSAA,instance_024.txt,1,Time,228.6627607345581
MSAA,instance_024.txt,2,Time,231.31175565719604
MSAA,instance_024.txt,3,Time,228.3987913131714
MSAA,instance_024.txt,4,Time,224.5724959373474
MSAA,instance_024.txt,5,Time,224.66411709785461
MSAA,instance_024.txt,6,Time,228.40507793426514
MSAA,instance_024.txt,7,Time,226.47592115402222
MSAA,instance_024.txt,8,Time,228.047935962677
MSAA,instance_024.txt,9,Time,230.1795048713684
MSAA,instance_024.txt,0,GD,2.2672377766422334
MSAA,instance_024.txt,1,GD,2.1912645641475526
MSAA,instance_024.txt,2,GD,2.6303520508071685
MSAA,instance_024.txt,3,GD,2.5571730475243584
MSAA,instance_024.txt,4,GD,2.8122599399098243
MSAA,instance_024.txt,5,GD,2.499494724375191
MSAA,instance_024.txt,6,GD,2.5389629692360702
MSAA,instance_024.txt,7,GD,2.9527658522738425
MSAA,instance_024.txt,8,GD,2.4034401709048763
MSAA,instance_024.txt,9,GD,2.2135991546813067
MSAA,instance_024.txt,0,IGD,1.3900829251199058
MSAA,instance_024.txt,1,IGD,1.501398219540274
MSAA,instance_024.txt,2,IGD,1.5611663993579032
MSAA,instance_024.txt,3,IGD,1.7834719808706767
MSAA,instance_024.txt,4,IGD,1.5322644092964746
MSAA,instance_024.txt,5,IGD,1.5526841369724758
MSAA,instance_024.txt,6,IGD,1.5532471801534509
MSAA,instance_024.txt,7,IGD,2.077761748507379
MSAA,instance_024.txt,8,IGD,1.456626145872786
MSAA,instance_024.txt,9,IGD,1.5346438845318973
MSAA,instance_024.txt,0,EPSILON,1.5103660265473922
MSAA,instance_024.txt,1,EPSILON,1.5357995549072603
MSAA,instance_024.txt,2,EPSILON,1.5208333333333333
MSAA,instance_024.txt,3,EPSILON,1.6143465164026551
MSAA,instance_024.txt,4,EPSILON,1.4412312530237061
MSAA,instance_024.txt,5,EPSILON,1.5085323210405124
MSAA,instance_024.txt,6,EPSILON,1.38520703627211
MSAA,instance_024.txt,7,EPSILON,1.5966429523108854
MSAA,instance_024.txt,8,EPSILON,1.4497443984430458
MSAA,instance_024.txt,9,EPSILON,1.5324831027919728
MSAA,instance_024.txt,0,HV,3513.2881424207435
MSAA,instance_024.txt,1,HV,1644.4324455153187
MSAA,instance_024.txt,2,HV,2167.229965317729
MSAA,instance_024.txt,3,HV,2220.125406981497
MSAA,instance_024.txt,4,HV,1732.537735671169
MSAA,instance_024.txt,5,HV,2377.853197590785
MSAA,instance_024.txt,6,HV,2542.807500619413
MSAA,instance_024.txt,7,HV,1501.3263532778524
MSAA,instance_024.txt,8,HV,3355.672877162051
MSAA,instance_024.txt,9,HV,3151.0653591098985
MSAA,instance_024.txt,0,NHV,0.6636827183955922
MSAA,instance_024.txt,1,NHV,0.8425830653682922
MSAA,instance_024.txt,2,NHV,0.7925371159437384
MSAA,instance_024.txt,3,NHV,0.787473582743935
MSAA,instance_024.txt,4,NHV,0.8341489915095603
MSAA,instance_024.txt,5,NHV,0.7723747409692793
MSAA,instance_024.txt,6,NHV,0.756584125302523
MSAA,instance_024.txt,7,NHV,0.8562822127115477
MSAA,instance_024.txt,8,NHV,0.6787707884320672
MSAA,instance_024.txt,9,NHV,0.6983572958512141
MSAA,instance_025.txt,0,Time,231.4552628993988
MSAA,instance_025.txt,1,Time,219.9273509979248
MSAA,instance_025.txt,2,Time,221.91469144821167
MSAA,instance_025.txt,3,Time,215.5449812412262
MSAA,instance_025.txt,4,Time,223.31494069099426
MSAA,instance_025.txt,5,Time,221.40794587135315
MSAA,instance_025.txt,6,Time,222.03697228431702
MSAA,instance_025.txt,7,Time,232.63745260238647
MSAA,instance_025.txt,8,Time,225.80228400230408
MSAA,instance_025.txt,9,Time,224.44015741348267
MSAA,instance_025.txt,0,GD,3.5268344553607514
MSAA,instance_025.txt,1,GD,3.519121596491164
MSAA,instance_025.txt,2,GD,4.211295064611844
MSAA,instance_025.txt,3,GD,3.4576569399680928
MSAA,instance_025.txt,4,GD,4.755607605602096
MSAA,instance_025.txt,5,GD,5.177182753630456
MSAA,instance_025.txt,6,GD,3.697081826277094
MSAA,instance_025.txt,7,GD,3.87527559023738
MSAA,instance_025.txt,8,GD,6.161472979985498
MSAA,instance_025.txt,9,GD,4.208464969281113
MSAA,instance_025.txt,0,IGD,2.01258932859026
MSAA,instance_025.txt,1,IGD,1.948899221461336
MSAA,instance_025.txt,2,IGD,2.1847478755096796
MSAA,instance_025.txt,3,IGD,2.059227876263299
MSAA,instance_025.txt,4,IGD,2.203087678598451
MSAA,instance_025.txt,5,IGD,2.5781707017392117
MSAA,instance_025.txt,6,IGD,1.7924720262049976
MSAA,instance_025.txt,7,IGD,2.100808540375956
MSAA,instance_025.txt,8,IGD,2.7196691572606797
MSAA,instance_025.txt,9,IGD,2.2583211867155906
MSAA,instance_025.txt,0,EPSILON,1.530722188199338
MSAA,instance_025.txt,1,EPSILON,1.5866124651988998
MSAA,instance_025.txt,2,EPSILON,1.5884333790123937
MSAA,instance_025.txt,3,EPSILON,1.64454774329424
MSAA,instance_025.txt,4,EPSILON,1.6416066885608862
MSAA,instance_025.txt,5,EPSILON,1.737871415409421
MSAA,instance_025.txt,6,EPSILON,1.5750216655353633
MSAA,instance_025.txt,7,EPSILON,1.6303267203096405
MSAA,instance_025.txt,8,EPSILON,1.3794901661119614
MSAA,instance_025.txt,9,EPSILON,1.6640348934613272
MSAA,instance_025.txt,0,HV,7868.762868428394
MSAA,instance_025.txt,1,HV,7505.777467777046
MSAA,instance_025.txt,2,HV,5019.786905858595
MSAA,instance_025.txt,3,HV,7296.584891107183
MSAA,instance_025.txt,4,HV,5795.5365937812285
MSAA,instance_025.txt,5,HV,4850.970752038391
MSAA,instance_025.txt,6,HV,7776.970267344812
MSAA,instance_025.txt,7,HV,5369.764578978549
MSAA,instance_025.txt,8,HV,10733.001787425981
MSAA,instance_025.txt,9,HV,5702.98342894585
MSAA,instance_025.txt,0,NHV,0.6279895808095856
MSAA,instance_025.txt,1,NHV,0.6451503916402312
MSAA,instance_025.txt,2,NHV,0.7626802253010349
MSAA,instance_025.txt,3,NHV,0.6550403602972765
MSAA,instance_025.txt,4,NHV,0.7260052140678432
MSAA,instance_025.txt,5,NHV,0.7706613233718311
MSAA,instance_025.txt,6,NHV,0.6323292469780365
MSAA,instance_025.txt,7,NHV,0.7461343790146994
MSAA,instance_025.txt,8,NHV,0.4925773516276676
MSAA,instance_025.txt,9,NHV,0.7303808373041151
MSAA,instance_026.txt,0,Time,220.80852556228638
MSAA,instance_026.txt,1,Time,229.11453127861023
MSAA,instance_026.txt,2,Time,237.7994019985199
MSAA,instance_026.txt,3,Time,227.94849157333374
MSAA,instance_026.txt,4,Time,233.6891496181488
MSAA,instance_026.txt,5,Time,216.18530416488647
MSAA,instance_026.txt,6,Time,232.94982266426086
MSAA,instance_026.txt,7,Time,227.2501835823059
MSAA,instance_026.txt,8,Time,235.6685914993286
MSAA,instance_026.txt,9,Time,235.54302740097046
MSAA,instance_026.txt,0,GD,3.5262283868332487
MSAA,instance_026.txt,1,GD,4.047180431729353
MSAA,instance_026.txt,2,GD,4.570182853880243
MSAA,instance_026.txt,3,GD,3.820635558184255
MSAA,instance_026.txt,4,GD,4.504053765850777
MSAA,instance_026.txt,5,GD,6.500122018258876
MSAA,instance_026.txt,6,GD,4.2707647943375715
MSAA,instance_026.txt,7,GD,4.252032377400829
MSAA,instance_026.txt,8,GD,5.480521265241606
MSAA,instance_026.txt,9,GD,5.119420082867713
MSAA,instance_026.txt,0,IGD,2.892813733181724
MSAA,instance_026.txt,1,IGD,2.97692374920728
MSAA,instance_026.txt,2,IGD,2.8511045097666594
MSAA,instance_026.txt,3,IGD,2.731194886214992
MSAA,instance_026.txt,4,IGD,3.2295311686386317
MSAA,instance_026.txt,5,IGD,2.9536378214959784
MSAA,instance_026.txt,6,IGD,3.075904581126435
MSAA,instance_026.txt,7,IGD,2.822188224251211
MSAA,instance_026.txt,8,IGD,3.485665457821718
MSAA,instance_026.txt,9,IGD,3.91817126400493
MSAA,instance_026.txt,0,EPSILON,1.875
MSAA,instance_026.txt,1,EPSILON,1.875
MSAA,instance_026.txt,2,EPSILON,2.375
MSAA,instance_026.txt,3,EPSILON,1.875
MSAA,instance_026.txt,4,EPSILON,1.875
MSAA,instance_026.txt,5,EPSILON,2.375
MSAA,instance_026.txt,6,EPSILON,1.875
MSAA,instance_026.txt,7,EPSILON,1.875
MSAA,instance_026.txt,8,EPSILON,2.25
MSAA,instance_026.txt,9,EPSILON,2.375
MSAA,instance_026.txt,0,HV,7865.296389914011
MSAA,instance_026.txt,1,HV,8227.064540009655
MSAA,instance_026.txt,2,HV,7577.104451911981
MSAA,instance_026.txt,3,HV,7081.803503582835
MSAA,instance_026.txt,4,HV,6700.303706212857
MSAA,instance_026.txt,5,HV,8922.257378253113
MSAA,instance_026.txt,6,HV,8442.454178658705
MSAA,instance_026.txt,7,HV,6810.673571550679
MSAA,instance_026.txt,8,HV,3510.599374265676
MSAA,instance_026.txt,9,HV,1765.1896606669907
MSAA,instance_026.txt,0,NHV,0.7913328160556333
MSAA,instance_026.txt,1,NHV,0.7817350669844065
MSAA,instance_026.txt,2,NHV,0.7989785800748339
MSAA,instance_026.txt,3,NHV,0.8121189690658135
MSAA,instance_026.txt,4,NHV,0.8222402009236012
MSAA,instance_026.txt,5,NHV,0.763291524025164
MSAA,instance_026.txt,6,NHV,0.7760207560265477
MSAA,instance_026.txt,7,NHV,0.8193120761778007
MSAA,instance_026.txt,8,NHV,0.9068634099632598
MSAA,instance_026.txt,9,NHV,0.953169322888909
MSAA,instance_027.txt,0,Time,233.39914870262146
MSAA,instance_027.txt,1,Time,232.201402425766
MSAA,instance_027.txt,2,Time,228.7583076953888
MSAA,instance_027.txt,3,Time,231.81219506263733
MSAA,instance_027.txt,4,Time,221.94833874702454
MSAA,instance_027.txt,5,Time,226.92056584358215
MSAA,instance_027.txt,6,Time,221.2056815624237
MSAA,instance_027.txt,7,Time,219.9017128944397
MSAA,instance_027.txt,8,Time,236.1491482257843
MSAA,instance_027.txt,9,Time,226.6971800327301
MSAA,instance_027.txt,0,GD,3.814291949217154
MSAA,instance_027.txt,1,GD,5.894106838853418
MSAA,instance_027.txt,2,GD,5.290389187098032
MSAA,instance_027.txt,3,GD,5.019084556935431
MSAA,instance_027.txt,4,GD,5.60473289376736
MSAA,instance_027.txt,5,GD,4.1613203152013005
MSAA,instance_027.txt,6,GD,4.972674699042276
MSAA,instance_027.txt,7,GD,6.718519752932777
MSAA,instance_027.txt,8,GD,4.849350484906956
MSAA,instance_027.txt,9,GD,5.4765325772157025
MSAA,instance_027.txt,0,IGD,2.9574902062401596
MSAA,instance_027.txt,1,IGD,3.2878196253667413
MSAA,instance_027.txt,2,IGD,2.798999865777395
MSAA,instance_027.txt,3,IGD,3.90702554587833
MSAA,instance_027.txt,4,IGD,3.8412838356115655
MSAA,instance_027.txt,5,IGD,3.1593231313566243
MSAA,instance_027.txt,6,IGD,4.087302798058506
MSAA,instance_027.txt,7,IGD,3.499569572289307
MSAA,instance_027.txt,8,IGD,3.0890435314203115
MSAA,instance_027.txt,9,IGD,3.6438233075817923
MSAA,instance_027.txt,0,EPSILON,1.688525133729644
MSAA,instance_027.txt,1,EPSILON,1.846864487670166
MSAA,instance_027.txt,2,EPSILON,1.7938575838434558
MSAA,instance_027.txt,3,EPSILON,1.7997995470734909
MSAA,instance_027.txt,4,EPSILON,1.8047118748184912
MSAA,instance_027.txt,5,EPSILON,1.7130771073616475
MSAA,instance_027.txt,6,EPSILON,1.9234302648362211
MSAA,instance_027.txt,7,EPSILON,1.841413436749494
MSAA,instance_027.txt,8,EPSILON,1.7764242515649122
MSAA,instance_027.txt,9,EPSILON,1.9041877878582871
MSAA,instance_027.txt,0,HV,11257.080215510896
MSAA,instance_027.txt,1,HV,7174.23748927419
MSAA,instance_027.txt,2,HV,14808.99799222775
MSAA,instance_027.txt,3,HV,3236.6598574563973
MSAA,instance_027.txt,4,HV,3206.574541770172
MSAA,instance_027.txt,5,HV,6126.760238693035
MSAA,instance_027.txt,6,HV,3025.451888672317
MSAA,instance_027.txt,7,HV,6497.407954956565
MSAA,instance_027.txt,8,HV,6932.7439897820905
MSAA,instance_027.txt,9,HV,5619.032226066445
MSAA,instance_027.txt,0,NHV,0.7664772209844899
MSAA,instance_027.txt,1,NHV,0.8511738529228798
MSAA,instance_027.txt,2,NHV,0.6927943747957752
MSAA,instance_027.txt,3,NHV,0.9328570295164358
MSAA,instance_027.txt,4,NHV,0.9334811350919585
MSAA,instance_027.txt,5,NHV,0.8729032706607222
MSAA,instance_027.txt,6,NHV,0.9372384384498749
MSAA,instance_027.txt,7,NHV,0.8652143599413733
MSAA,instance_027.txt,8,NHV,0.8561835207973141
MSAA,instance_027.txt,9,NHV,0.8834358469791546
MSAA,instance_028.txt,0,Time,234.81011819839478
MSAA,instance_028.txt,1,Time,237.33057284355164
MSAA,instance_028.txt,2,Time,231.68044424057007
MSAA,instance_028.txt,3,Time,234.5448603630066
MSAA,instance_028.txt,4,Time,236.52102303504944
MSAA,instance_028.txt,5,Time,227.92429995536804
MSAA,instance_028.txt,6,Time,234.52921342849731
MSAA,instance_028.txt,7,Time,243.76034832000732
MSAA,instance_028.txt,8,Time,240.96821236610413
MSAA,instance_028.txt,9,Time,240.75153803825378
MSAA,instance_028.txt,0,GD,4.454395768655904
MSAA,instance_028.txt,1,GD,4.388850946989528
MSAA,instance_028.txt,2,GD,4.221609407648627
MSAA,instance_028.txt,3,GD,5.45896975691773
MSAA,instance_028.txt,4,GD,3.787588731509599
MSAA,instance_028.txt,5,GD,4.520792014306689
MSAA,instance_028.txt,6,GD,4.590021786640327
MSAA,instance_028.txt,7,GD,4.195504707285705
MSAA,instance_028.txt,8,GD,3.7958127333644938
MSAA,instance_028.txt,9,GD,4.198242626995724
MSAA,instance_028.txt,0,IGD,2.4126596397036484
MSAA,instance_028.txt,1,IGD,2.4569900370233886
MSAA,instance_028.txt,2,IGD,2.363705161952137
MSAA,instance_028.txt,3,IGD,2.9461472322048596
MSAA,instance_028.txt,4,IGD,2.665318969928418
MSAA,instance_028.txt,5,IGD,2.9883569036434046
MSAA,instance_028.txt,6,IGD,2.8682254727548533
MSAA,instance_028.txt,7,IGD,2.324857547411855
MSAA,instance_028.txt,8,IGD,2.261256403771606
MSAA,instance_028.txt,9,IGD,2.5629705682007744
MSAA,instance_028.txt,0,EPSILON,1.7530415947766091
MSAA,instance_028.txt,1,EPSILON,1.7321428571428572
MSAA,instance_028.txt,2,EPSILON,1.7346999106654404
MSAA,instance_028.txt,3,EPSILON,1.8192866401956267
MSAA,instance_028.txt,4,EPSILON,1.75
MSAA,instance_028.txt,5,EPSILON,1.8524590163934427
MSAA,instance_028.txt,6,EPSILON,1.8453721627986193
MSAA,instance_028.txt,7,EPSILON,1.7151022414348827
MSAA,instance_028.txt,8,EPSILON,1.6788667977585177
MSAA,instance_028.txt,9,EPSILON,1.7184650620659165
MSAA,instance_028.txt,0,HV,2066.0697582680305
MSAA,instance_028.txt,1,HV,3159.734898562722
MSAA,instance_028.txt,2,HV,2286.340145274359
MSAA,instance_028.txt,3,HV,2684.5661514972576
MSAA,instance_028.txt,4,HV,4443.896371799062
MSAA,instance_028.txt,5,HV,1942.0186760762504
MSAA,instance_028.txt,6,HV,2681.231748161959
MSAA,instance_028.txt,7,HV,3199.3431582833327
MSAA,instance_028.txt,8,HV,5564.848129930525
MSAA,instance_028.txt,9,HV,3202.9289345839793
MSAA,instance_028.txt,0,NHV,0.9245079975059359
MSAA,instance_028.txt,1,NHV,0.8845466306796728
MSAA,instance_028.txt,2,NHV,0.9164595506716965
MSAA,instance_028.txt,3,NHV,0.9019087938375315
MSAA,instance_028.txt,4,NHV,0.8376247294455121
MSAA,instance_028.txt,5,NHV,0.9290406927688799
